Label,Text
neutral,"ভাই , আপনে একখান অস্থির জিনিস!! কেমনে যে পারেন এতকিছু হ্যান্ডেল করতে?"
neutral,"যদি সমন্বিত ভর্তি হয়,তবে হয়তো কোনো চিয়েটিয়ান আর গর্ব করে বলতে পারবেনা যে চুয়েটের প্রশ্ন ফাস হয়না!"
neutral,এ প্রাপ্তি শুধু আমারর একার না। এ প্রাপ্তির কৃতিত্ব সবার।
neutral,পথশিশুদের থাকার ব্যাবস্থা করে দিন।এই শীত ঠান্ডায় রাতে তাদের কি অবস্থা হয় তা ভেবে দেখুন!!
neutral,"আমার বাসায় লিফ্ট নাই। ৫তলা থেকে নিচে নামার জন্যে সারাদিনের সবগুলা কাজ জমা রাখি,"
neutral,মরক্কো আর ইরান দুটি মোটা-মুটি তাদের পজিশন অনুযায়ী শক্ত দল | অতএব খেলাটা হাড্ডা-হাড্ডি হবে |
neutral,বাংলাদেশ ডাক বিভাগের ডিজিটাল ফিন্যান্সিয়াল সেবা নগদের অ্যাপ বৃহস্পতিবার থেকে অপারেটিং সিস্টেম আইওএস থেকে ডাউনলোড করা যাচ্ছে। গ্রাহকরা এখন থেকে আইফোন ও আইপ্যাডে নগদ অ্যাপ ব্যবহার করতে পারবেন। এক সংবাদ বিজ্ঞপ্তিতে এ তথ্য জানিয়েছে নগদ।
neutral,"সিনেমা হলো নোংরা জিনিস,,, আর নোংরা জিনিস মানুষের না দেখাই ভালো!!!!"
neutral,"""স্বামী তার বিবাহিত স্ত্রীর সাথে, স্ত্রীর ইচ্ছার বিরুদ্ধে জোরপূর্বক যৌন মিলন করলে, স্ত্রীর অভিযোগ সাপেক্ষে সেটা ধর্ষন/যৌন নির্যাতন হিসাবে গন্য হবে"""
neutral,"কিন্ত ভয় কিসের থেকে, আমি জানতামনা, কিন্ত আমার মনে হয় এটা তার নানুর কুকুরের জন্য, সেটা অনেক খারাপ কুকুর ছিল ।"
neutral,"কি বলেন,,,মাল যে বললো,গত দশ বছরে কোন জিনিসের দাম বাড়ে নাই!!"
neutral,"যখনি ভাবী একটু এগিয়ে যাই, তখনি পাশে দেখি তুমি নাই।। একি জ্বালা দিয়ে মোরে, আছ তুমি দুরে সরে।।"
neutral,লুকিয়ে লুকিয়ে এই পোজ।
neutral,"আর যারা সরাসরি নোংরা গালি দিতে পারে না, তারা এ ধরনের লেখার উত্তরে ভদ্রভাষায় গালি দেয়, যেমন--সব পুরুষ এক না।"
neutral,হাজারো সালাম জানাই স‍্যার আপনাকে। এগিয়ে যাচ্ছে বাংলাদেশ । 
neutral,"গত সাত দিনে আমি না হলেও বিশ জন মানুষকে বুঝাতে চেয়েছি, ডাক্তারা মানুষ কসাই না। কে শুনে কার কথা।"
neutral,"জীবনে চলার পথে আমার আরেকটা মূলনীতি হচ্ছে - সফলতার সর্বোচ্চ চূড়ায় উঠব, তবে কথা বলে যাব ব্যর্থদের অধিকারের জন্য।"
neutral,"কেনো শুধু শুধু অন্যের ঘাড়ে পা রেখে উপরে উঠতে চান? অন্যকে না পঁচিয়ে নিজেকে উজ্জ্বল রাখুন। নিজের যোগ্যতা জাতিকে দেখান, নিজেকে প্রমাণ করেন আপনি অন্যদের ছেয়ে আলাদা৷ অন্যের জন্য গর্ত না খুঁড়ে, নিজের জন্য মই বানান।"
neutral,ভাববেন না যে আমি খোলা মন মানসিকাতার না.যা আপনার দিক থেকে 6 আমার দিক থেকে তা 9... কেও ভুল না..তবে আমার দিক টা বুঝতে হলে আমার দিক এই আসতে হবে
neutral,"তাহসিনেশন ভাই দেখি মেয়েদের কমেন্ট এ লাভ রিয়েক্ট দেয়, বাট ছেলেদের কমেন্ট এভয়েড, বাহ ভাই বাহ !! আপনি আবার মাইয়াপাগল হয়ইা একস্ট্রা ভাইরাল হইয়া যাইয়েন না ভাই।"
neutral, মজার একটা লিমিট থাকা উচিৎ... যাদের রেমিট্যান্সেরর টাকায় দেশ চলে তারাই সব চেয়ে বেশি অপদস্থ ও অন্যায়ের স্বীকার হয় এদেশে.।
neutral,মানুষের কষ্ট দেখাও কষ্টের কাজ
neutral,"দক্ষিণখানে দুই শিশুসহ মা খুন। লাশ উদ্ধারের পর থেকে শিশুদের বাবা নিখোঁজ। পুলিশের সন্দেহ, ডায়েরির লেখা তাঁর হতে পারে। খুনের ঘটনায় তিনি জড়িত।"
neutral,"হ্যাঁ, কাঁচা মরিচ আকস্মিকই হিট-নায়িকাদের মতো আলোচিত হয়ে উঠেছে। কারণ এর দাম। দশ-বিশ টাকা কেজির মরিচ এখন সেঞ্চুরি, ডাবল সেঞ্চুরি পার করে ২৬০ গিয়ে নট-আউট রয়েছে। এভাবে টিকে থাকলে ট্রিপল-সেঞ্চুরির রেকর্ড গড়লেও অবাক হওয়ার কিছু থাকবে না!"
neutral,মানুষ কখনোই আপনাকে সৎ উপদেশ দিবে না। সব সময়ই চাইবে আপনাকে তার থেকে নিচে রাখতে। এটাই আমাদের স্বভাবজাত প্রবৃত্তি।
neutral,"এ কেমন বাংলাদেশ?ভারতের উপর নির্বর করে চালের দাম কমাবে, আর বাংলাদেশের ধান চাষিরা ধানের ন্যায্য ধাম পাইনা,৬০০ মোটা ধান চিকন ধান ৭২০ টাকা, তা হলে আমাদের মত কৃষক পরিবার গুলো কি ধান চাষ করে অপরাধ করেছে?"
neutral,হয়তো উচ্চ পদস্থ কেউ। না হলে সেনাবাহিনী কেন ধামাচাপার চেষ্টা করছে। কার হুমকিতে তবুর পরিবার সেনানিবাস থেকে পালাতে বাধ্য হয়েছে?
neutral,"আলেকজান্ডার সমাধি আবার সংস্কার করার আদেশ দেন, যেটি এখনো ইরানের মরুভূমিতে দাঁড়িয়ে আছে। দীর্ঘক্ষণ সমাধির পাশে দাঁড়িয়ে থাকলেন তিনি। বুঝতে পারলেন, ক্ষমতা আর খ্যাতি কত দ্রুত চলে যায়।"
neutral,আমাদের স্বভাব ছোটখাটো বিষয়গুলিকেউ অনেক বড় করে দেখা এবং বিনাকারনে লাফালাফি করা ৷
neutral,আমার মতো কুল হেডেড মাঝবয়সী মাম্মার মেজাজ গরম করার জন্যও যথেষ্ট গান টা
neutral,"একজন মেয়ের জন্য বাবা'র মতো কেউ হয় না, কখনোই হয় না"
neutral,"আল্লাহ আপনার মনের আশা পূরণ করুন ,সবাই বলি আমিন "
neutral,"ফেসবুকের কল্যানে এখন প্রাইভেসীও হারাতে বসেছে।কয়েক বছর আগে এক আল্ট্রা মডার্ণ লেডি তার হাজব্যান্ডের সাথে........ এর পর সেলফি দিয়ে বলেছিল, দু জনেই ঘেমে গিয়েছি!!!!"
neutral,"বাসা থেকে বের হওয়ার সময় বাবা ছেলেকে ডেকে নিয়ে বললেন, 'আজ আমি খুব খুশি৷ তুমি একজন বিসিএস ক্যাডার হিসাবে গড়ে উঠতে পেরেছো। তোমার জন্য আমার পক্ষ থেকে শুভকামনা।'"
neutral,"ডেংগু রোগের বিরুদ্ধে সিটি কর্পোরেশন একা সম্পূর্ণ ব্যর্থ। দিন কয়েক আগে স্বয়ং হাইকোর্ট আক্ষেপ করে বলেছিল যে, কোন দেশের আদালত মশা নিধনে ব্যবস্থা গ্রহণ করতে নির্দেশ দেয় না, কিন্তু বাংলাদেশে দিতে হয়। এরচেয়ে হতাশাজনক আর কি হতে পারে!"
neutral,করোনাভাইরাসের সংক্রমণ প্রতিরোধে ব্র্যাকের প্রধান কার্যালয়ের কর্মীরা আগামী রোববার (২২ মার্চ) থেকে কর্মস্থলে যাবেন না। বাসায় বসেই অফিসের দায়িত্ব পালন করবেন।
neutral,"প্রথম এবং প্রধান কারণ, সালমান শাহ ও চিত্রনায়িকা শাবনূরের মধ্যকার ‘অতি-অন্তরঙ্গতা’। এ নিয়ে সালমানের স্ত্রী সামিরার সঙ্গে দাম্পত্য কলহের জেরে আত্মহত্যা করেন সালমান শাহ।"
neutral,"আজ আমার ছোট ছেলে শতদ্রু ঘোষ অর্ক এর শুভ জন্মদিন। তার জন্য প্রাণভরে আশির্বাদ করুন।
"
neutral,মধুপুরে যাওয়ার এক সপ্তাহ পরে হঠাৎ অরুণ আমাকে ফোন করে উদভ্রান্তের মত বলল – দোস্ত তুই আমারে বাঁচা
neutral,সাধুবাদ। যে কোন এমন আয়োজনই প্রশংসার দাবীদার।
neutral,"পর সমালোচনা কারী কে আল্লাহ্‌ পছন্দ করেন না, পর সমালোচনা হল গীবত করা, গীবত করা মানে তার মায়ের শরীরের মাংস চিবিয়ে খাওয়ার সমান।"
neutral,"তুমি হইলা গিয়ে অতিরিক্ত তেলে ভাজা পরোটার মতো। মন যতোই চাই চাই করুক, কিন্তু স্বাস্থ্যের জন্য ক্ষতিকর......"
neutral,কাল মুভিটা দেখলাম হেবি জোশ করছে
neutral,সব ডাক্তার সাহেব যে মেডিকেল থেকে পাশ করে তার নামের সাথে প্রতিষ্ঠানের নাম থাকে তাহলে আজহারী লেখায় ওর সমস্যা কি?
neutral,কোথায় থামতে হবে এই কমনসেন্সটা অনেকের ই নাই।  আর অন্য একজন অপমানিত হয় এই রকম কিছু নিয়ে ট্রল করা যে ভদ্রতার মধ্যে পরে না এইটা তাদেরকে বুঝিয়ে শেষ করা যাবে না।
neutral,"হায়রে বোকার বাচ্চা বোকা, যার থেকে বুদ্ধি জ্ঞান আছে সে কখনো আত্মহত্যা করো না, কেন আত্মহত্যা হল মহাপাপ, দুনিয়াও শেষ আখিরাতও শেষ।"
neutral,"প্রশিক্ষণ ছাড়াই বিদেশে যেসব শ্রমিক যাচ্ছেন, তাঁদের ৯৫ শতাংশই অদক্ষ শ্রমিক বলে জানিয়েছেন এই প্রশিক্ষণ কেন্দ্রের অধ্যক্ষ গিয়াস উদ্দীন আহমদ। এ জন্য তিনি সরাসরি দালালদের দৌরাত্ম্যকেই দায়ী করেছেন।"
neutral,"সব ঠিক আছে তবে চাচার আছে একটু ভুল চাচার পেকেছে চুল পেকেছে দারি চাচার হাড়িতে নাই ইলিশের মাছের কারি,,,,,,, তাকলে ভালো হতো ইলিশ তো আমাদের জাতীয় মাছ,,,,?"
neutral,নিহতদের আত্নার মাগফেরাত কামনা করছি আহতদের সুস্থতা কামনা করছি
neutral,"রাকিব ভাই আমি আপনার চ্যানেল এর একজন সাবস্ক্রাইবার,নিয়মিত আপনার চ্যানেল এর ভিডিও দেখি। আপনার কাছে একটা রিকুয়েষ্ট আছে হা হা হা বাটন চাই YouTube এ"
neutral,"ফাইনালি আমরা মজা করেছি, সিনিয়র জুনিয়রদের দেখা সাক্ষাৎ হালকা আড্ডা উপভোগ করছি। ক্যাম্পাসের এই মাথা থেকে ঐ মাথা উলালে দৌড়াইয়া পা ব্যাথা করে ফালাইছি।"
neutral,অনলাইন প্রযুক্তি আরও উন্নতি হওয়া দরকার
neutral,এই দেশের রাস্তার অবস্থা তো জানেন ভাই। সাদা পোশাকে প্রতিদিন রাস্তায় ডিউটি করতে গেলে সাদা আর সাদা থাকবে না
neutral,খানকির পোলাগো লজ্জা নাই এসব সত্য কথা শুনার পরেও হাসে... বসে বসে
neutral,গতবারের ফাইনালিষ্ট জার্মানি  - আর্জেন্টিনার সময়টা খুব খারাপ যাচ্ছে।  জার্মানি ইতিমধ্যে ১ গোল খেয়ে ফেলসে সুইডেনের সাথে।
neutral,"বলিউড আমার চুলের মুভি বানায় একটা জিনিষ খুব ভালো পারে ,মুসলমানকে জঙ্গি  বানাতে বলিউড"
neutral,মদ খা মানুষ হো!  ওকে অামার কাছে পাঠিয়ে দাও বানীতে- সেফুদা
neutral,"স্যার আপনি চিরকাল বেচে থাকেন, আর যদি মরে যান কোনো চিন্তা করবেন না।আমরা আপনার মরদেহ জাদুঘরে মমি করে রাখবো।ওখান থেকে আপনি বার বার সংসদ নির্বাচনে অংশ গ্রহন করতে পারবেন।কেউ আপনাকে ঠেকাতে পারবে না।"
neutral,কেও কি জানো সেই দোকানের ঠিকানা যেখানে ভাঙ্গা মন যত্ন সহকারে মেরামত করা হয়
neutral,বেপরোয়া হয়ে উঠছে দিন দিন পুলিশ ভাইরা!
neutral,"এখন প্রশ্ন হল, মেয়ের সম্মতি ছিলো কি ছিলোনা এই কাহিনী কিভাবে বের করবে"
neutral,"বাইরে সারা শহরে নাৎসি বাহিনী, গেস্টাপো ঘুরে বেড়াচ্ছে, উপরে আকাশ থেকে বোমা বর্ষণ হচ্ছে। ধরা পড়লেই শেষ।"
neutral,"এসব কুরুচিপূর্ণ, অশিক্ষনীয়, বর্জনীয়, আজাইরা, আজে-বাজে, ফালতু মার্কা নিউজ না দিয়ে ভাল, গঠনমুলক, শিক্ষনীয়, উপকারী নিউজ দেয়ার জন্য এডমিনকে বিনীত অনুরোধ করছি। আসুন সবাই মিলে ফেসবুকের মান রক্ষা করি, ফেসবুকের যথাযথ মূল্যায়ন করি।"
neutral,আমি কাল চলে যাব বলে দুই বান্দা ট্রেন থেকে নেমে ডিরেক্ট আসছে আমার সাথে দেখা করতে😍😍 এত ভালবাসা কই যে রাখি🙄🙄 নতুন নামের আকিকাও দেয়া হয়ে গেল😁😁
neutral,"শহর জুড়ে অচলাবস্থা চলার কারণে মানুষের বিশ্বাস আর মনোবল ভেঙে পড়েছিল প্রায়। উহান আজ ক্লান্ত, পরিশ্রান্ত; নিজের ভারই বহন করতে পারছে না যেন।"
neutral,বাংলাদেশে এত গার্মেন্টস থাকতে সৌদিআরব কেন যেতে হবে।রাতারাত বড়লোক হওয়ার স্বপ্ন দেখে তারা।তারা নির্যাতিত হবেনা তো হবে কে।
neutral,"এসব ফলা ফল নিয়ে গ্রীনিছ বোকো দেওয়া দরকার,,,কারন চুরি করে এরকম কাজ পৃথিবীতে আর হয়েছে কোথাও শুনি নাই,,,শেক হাছিনা কে নোবেল দেওয়া হওক,,,,,"
neutral,"রাঙ্গামাটিতে চাকমা বিয়ে , মাত্রই কভার করে এসে কিছু গরম গরম ছবি । আরও ছবি আসছে ।

নতুন দম্পতির জন্য অনেক অনেক শুভকামনা ।"
neutral,শালা স্বরাষ্ট্রপ্রতিমন্ত্রী তোর মত ছাগল যে কিভাবে মন্ত্রী হয় আমি বুঝিনা বাংলাদেশের তো ভালো ভালো লোক থাকতে আসলে তো তোরা নির্বাচিত না অবৈধভাবে ক্ষমতায় আসছিস
neutral,"জার্মানদের কাছে সেমিতে ৭টা খেয়ে, ৩য় স্থান নিতে গিয়ে হল্যান্ড এর কাছে থ্রী পিছ।"
neutral,এইতে তোর বাবা। তোর চেতনা থামানোর জন্য এইটারে  দরাকার তোরে পিটাই তোর চেতনা তোর পিছে দিয়ে ভরে দেওয়ার জন্য।
neutral,"শেখ হাসিনা আমাদের প্রধানমন্ত্রী, এরকম মহিলা আমাদের প্রধানমন্ত্রী এটা আমাদের জন্য লজ্জার।আমরা আহমক বলেই উনি আজ প্রধানমন্ত্রী"
neutral,স্বদেশদার উপস্থিতি টা তার কেমন অস্বস্তিকর লাগে। আজকাল এত ঘনঘন আসছেন - জয়ন্তীর অসহ্য লাগছে।
neutral,"যে কোলে করে আপনাকে বাসায় বা অফিসে নেবে, তারও এক্সারসাইজ হয়ে যাবে অটোমেটিকেলি"
neutral,প্রাউড অফ দিস বাংলাদেশীক্টেড জেনারেশান
neutral,"তাহসিন ভাইয়া আপনার কথা সত্য কিন্ত,আমার মনে হয় ২০১৯ এর বিজয়ী যে হয়েছে সেই ভালো ছিল আর খুব সম্ভবত গত কয়েক বছরের মধ্যে সবচেয়ে যোগ্যতা সম্পন্ন।"
neutral,"আমার বেঁচে যাওয়ায় যতটুকু আশ্চর্য হয়েছি, তারচেয়েও বেশি আশ্চর্য হয়েছি রাফিদের ফোনের কারণে! কারণ এমন কতো রাতই তো রাফিদ বাইরে কাটায়।কোনোদিন আমাকে ফোন করে নি!তাহলে আজ করলো কেনো?!নাকি রাফিদ সবই জানে?!সেও চাচ্ছে আমি রহস্যটা উদঘাটন করি?!"
neutral,"হুম,কিন্তু দুনিয়া তালেবানকে অন্যভাবে চিনে,কিন্তু যারা আল্লাহর জন্য জিহাদ করে তাদের কাছে দুনিয়া কিছু না! আজকের এই দিনেও যদি আমরা এক হতে পারি,তাহলে বিজয় আমাদের!"
neutral,"কিন্তু সে সময় আবার জাহান্নামের আগুনের কথা মনে পড়ে যায় এবং মারাত্মক ভীত হয়ে পড়ি। আমরা জানি যে, যদি আমরা আমাদের নফসের কথা শুনি তাহলে ভয়ঙ্কর শাস্তির সম্মুখীন হতে হবে।"
neutral,"রিকশা ওলার চাহিদাটা ছিল সাধারণ, সে বলতে পারতো ৫০কেজি চালের কথা,কিন্তু্ু সে বলছেন ২,থেকে ৫কেজির কথা এতে বুঝা গেল গরীব হলেও মানুষের কাছে বেশিকিছু চায়না তারা।"
neutral,"যারা আরবী ভাষা শিখতে চান ও কুরআন অর্থসহ বুঝে পড়তে চান, তারা এই পেইজটিতে লাইক দিয়ে সাথে থাকুন।"
neutral,"জাপানি জীবনের নানা ব্যাপার দেখে ও একাই শুধু অবাক হয়েছে তা নয়, ওর স্বাদু চিত্তাকর্ষক আর আমেজি লেখার মৌতাতে পাঠক হিসেবে আমরাও যেমন কিছুটা অবাক হয়েছি।"
neutral,গতানুগতিকতার বাইরেও বেশ ভাল কিছু খেলোয়াড় আছেন যারা অসময়ে জন্মেছেন বলে আজ শুধু ইতিহাস হয়ে গেছেন
neutral,﻿শীলা ও মঞ্জুরুল ভাই .... সুস্বাদু খাবার ও পরিবেশের জন্য ধন্যবাদ। .... ভাল লাগছে ..... তাই আমি প্রায়ই আসি এখানে....
neutral,"কিছু জিনিস রহস্য থাকাই ভালো। প্রকৃতি রহস্য পছন্দ করে। তবে আজও আমি ভেবে চলি, যেটা আমার সাথে ঘটেছে, সেটা আসলে কি! ""স্বপ্ন নাকি সত্যি?"""
neutral,এখান থেকে ভ্যানে করে পানি নি যাই বোতলে করে অফিস আর দোকানে বিক্রি করে।
neutral,"তোকে ছাড়া কষ্টে কাটে দিন, খুজবি আমায়, বুজবি সেদিন । বাজবে যেদিন আমার মরন বীন । যে মানুষ হাজার কষ্টের মাঝেও তার প্রিয় মানুষ টিকে মনে রাখতে পারে, সে সত্যিকার অর্থে ঐ প্রিয় মানুষটিকে ভালোবাসে ও তাকে কখনো ভুলতে পারে না"
neutral,সেইফ থাকবেন। বেশি টেনশনে আছি এই রোগ নিয়ে।মহামারী হইলে পুরা শহর মরুভূমি হই যাবে
neutral,নির্দেশ পালন করা হইল।
neutral,উনিই আমাকে শুধু ভালোবাসতেন।যখন বুঝতে শিখি তখন উনি মারা জান।ভাগ্যটা আমার এতই খারাপ যে কারো ভালোবাসাই আমার কপালে নেই।
neutral,"অনেকদিন কোন লেখা দেন নাই। আপনাকে ফেবু তে না পেলে পেজ এ পাইতাম, এখন তাও পাইনা। সব টাইম বইয়ে দেন ভাইয়া। একলা নিজে শিখলে হবে, আমাদের ও তো সাহায্য, সাহস দুইটাই দিতে হবে.."
neutral,ভালো কাজ করা লোকগুলো কেন যেন পৃথিবীতে বেশি দিন থাকে না!!
neutral,আর্জেন্টিনা আর মেসিভক্ত হিসেবে এই খবরটা শোনার অপেক্ষায় ছিলাম
neutral,সবচেয়ে বড় কথা আমাদের খেয়েদেয়ে কোন কাজ নাই....তাই এগুলা করি!!! 
neutral,"সিরিয়ান সেই শিশুটি কেঁদে কেঁদে বলেছিলো"" আমি আল্লাহকে সব বলে দিব"
neutral,এই পৃথিবীতে প্রিয় মানুষ গুলোকে ছাড়া বেঁচে থাকাটা কষ্টকর কিন্তু কারো জন্য কারো জীবন থেমে থাকে না. জীবন তার মতই প্রবাহিত হয়.
neutral,রাতেই আবার বক্তব্য উল্টে না যায়।
neutral,প্রতিদিন অসংখ্যবার সিঁড়ি ওঠানামা করি কিন্তু সুফল কি বুঝে উঠতে পারলাম না ভাইয়া।
neutral,"হাহাহা, এক স্প্যামার রিপোর্ট মারতে এসেছিলো৷ পরে কভার ফটো দেখে হতাশ হয়ে মুমিনীয় ভাষা প্রয়োগ করে চলে গেছে!"
neutral,"পাক প্রধানমন্ত্রী জুলফিকার আলী ভুট্টো বলেছিলেন, পাকিস্তানীরা প্রয়োজনে ঘাস খাবে, তবু তারা পারমাণবিক বোমা বানাবে।"
neutral,"যে জন সৃষ্টি করেছে তোমায়,, আমিও সৃষ্টি তার.. তবু কেনো তোমার সাথে, ব্যবধান আমার.."
neutral,"মাঝে মাঝে মন চায় লাফ দিয়ে ঢাকা শহরটাই পেরিয়ে যাই, কিন্তু পারি না।"
neutral,প্লাস্টিক ব্যবহারের বিরুদ্ধে চীনের এই উদ্যোগ এবারই প্রথম নয়। ২০০৮ সালে খুচরা বিক্রেতাদের বিনা মূল্যে প্লাস্টিক সরবরাহ বন্ধ করেছিল চীন সরকার। ২০১৭ সালে প্লাস্টিক বর্জ্য আমদানিকারক অন্যতম বড় দেশ চীন বিদেশি প্লাস্টিক বর্জ্যের আমদানি নিষিদ্ধ ঘোষণা করেছিল।
neutral,ভদ্র হওয়ার শিক্ষা পিতা-মাতা ও পরিবারের কাছ থেকেই পায় মানুষ...
neutral,"এটা পাকিস্তান নয় এটা আফগানিস্তান, তাই হার জিত এর খেলায় অহংকার কম করা উচিত।"
neutral,কি এমন কাজ ১২০০০ হাজার টাকা বিল হলো।এভাবে টাকার জন্য কারোর উপড় হাত উঠানো আইনত দন্ড নীয় অপরাধ।পার্লারের মালিকের লজ্জা শরম থাকা উচিত ছিল।
neutral,"এত এত বই পড়ে,নতুন অনেক কিছু জেনে সেটা যদি শুধু নিজের মধ্যেই সীমাবদ্ধ থাকে তাহলে সেই জ্ঞানের কার্যকারিতা নিয়ে প্রশ্ন থাকে।"
neutral,"প্রথমবারের মতো প্রাকৃতিক গ্যাস ভারতে রফতানি করবে বাংলাদেশ। শনিবার দিল্লিতে দুই দেশের পক্ষ থেকে ঘোষণা করা হয়েছে। প্রধানমন্ত্রী শেখ হাসিনার দিল্লি সফরের তৃতীয় দিনে আরও জানানো হয়েছে, ফেনী নদীর পানিও ভারতের ত্রিপুরার সাব্রুম শহরে সরবরাহ করা হবে"
neutral,ম্যারিটাল রেইপের বিরূদ্ধে বাংলাদেশে আইন নাই। দুঃখজনক কিন্তু সত্যি
neutral,মোটিভেশনাল স্পিচ না বরং জীবনের অভিজ্ঞতা শেয়ার হিসাবেই আসুক ভিডিও গুলো। অপেক্ষায় থাকলাম।
neutral,"আজ বাতাসে সুবাসিত স্নিগ্ধতা, পাখিরা সারি সারি গাইছে গান, প্রকৃতি হেলে দুলে হয়েছে রঙিন, ফুলেরা সব ফুটেছে বাগানে, আজ আমার কাছের প্রিয় মানুষের জন্মদিন।"
neutral,একদম বাস্তবতা তুইলা ধরা হইছে  রে  ভাই ।।। পুরা কাইন্দা দিছিলাম   যেদিন  গুতা লাইগা বাইকের ইন্ডিকেটরটা ভাইঙ্গা  গেছিলো  ।।
neutral,﻿গ্রেট খাদ্য ... ভাল সেবা ... চমত্কার পরিবেষ্টক। মায়ের জন্মদিন এখানে উদযাপন করি এবং সবাই খাবার পছন্দ করে। অবশ্যই আবার ফিরে আসব।
neutral,বাহ ভাই বাহ....সবশেষে বলতে হবে যে- বাংলাদেশ কত বিচিত্র দেখ তার চিত্র। আমি তো এখন class 9এর student হইয়া নিজেরে নিয়া গর্ববোধ করি question এর answer দিয়া
neutral,"আমি যতবার কাউকে মিথ্যে মিথ্যে 'ভালবাসি' বলেছি, প্রত্যেকে বিশ্বাস করেছে। যে ক'বার সত্যি সত্যি 'ভালবাসি' বলেছি, একজনও বিশ্বাস করেনি।"
neutral,আবহাওয়া অধিদপ্তরের মার্চ মাসের পূর্বাভাসে হঠাৎ বন্যার আশঙ্কার কথাও বলা আছে। চলতি মাসের শেষের দিকে দেশের উত্তর-পূর্বাঞ্চলে ভারী বৃষ্টিপাতের সম্ভাবনা রয়েছে।
neutral,বুকের বা পাশে দেখে আমি তো নায়ক নায়িকার  অনেক বেশি ফ্রেন্ড হয়ে গেছি
neutral,আরেহ বলদ বাংলাদেশ ক্রিকেট বোর্ড যে জিম্বাবুয়ের সাথে জিতায়া দেশের জনগন কে বলদ বানায় এইটাও বোঝো না?নিজের বলদ হওয়াতে খুব গর্বিত মনে হচ্ছে তোমারে ছাগল কথাকার।
neutral,"কালকেই ফেরিওয়ালার কাছে বই বিক্রি করে, এম্বি কিনে ফ্যাইবুক চালাবো!!আর ফলোয়ার বাড়াবো.."
neutral,"কুঠির মালিক ধরেই নিয়েছিলেন এমন ভুতুড়ে বাড়ি কোনদিনও ভাড়া বা বিক্রি হবে না। তাই দার্শনিক ভদ্রলােকের প্রস্তাব শুনে মালিক আকাশ থেকে পড়লেন। বলে কি এই বুড়ে, ভাড়া নয় একেবারে কিনতে চাইছেন?"
neutral,"কে বলবে সে শিক্ষিত, এত এত বিদ্যা পেটে পুরেও শেষ পর্যন্ত সে আকাট মূর্খই রয়ে গেল।"
neutral,মোহাম্মদ আলির মত মানুষের ট্রাম্পের ক্ষমার প্রয়োজন নাই ৷ কিন্তু ট্রাম্পে মত মানুষদের মোহাম্মদ আলির মত মানুষের ক্ষমা ও দোয়া দু'ই দরকার ৷
neutral,আপোনার সেলফিটির সঙ্গে 'ইটস মি' লিখিয়া পুষ্টান। অন্যথায় বুকা বেক্তিটি যে আপোনিই উহা কেহ নাও বুঝিতে পারে।
neutral,আমি একটি এতিম বাচ্চা ছেলের হাফেজ পড়াশোনা এবং ভরণপোষণ এর দায়িত্ব নিয়েছিলেন বেশ কয়েক বছর হলো। আল্লাহ চায় তো ইচ্ছা আছে স্বাবলম্বী না হওয়া অব্দি এভাবেই তার পাশে থাকবো ইনশাআল্লাহ ।
neutral,"ঝরে যাওয়া সব অশ্রু বলে তারা তোমাকে চায়, তারা তোমাকে চায় হৃদয়ের যত অনুভুতি আছে তারা তোমাকে চায়, তারা তোমাকে চায় এই বসন্তেরই সন্ধ্যায় তুমি নেই বলে সময় আমার কাটে না ফুলগুলো কেনো হাসেনা, হৃদয়ে দোলা দেয়না আবেশেতে জড়ায়না তুমি কেনো কাছে আসোনা"
neutral,"অনেকের ম্যানশন করতে গিয়েও ম্যানশন করবে না,কারন ম্যানশন করলে জীবন থাকবেনা।"
neutral,"সবার জন্য বাইরে বেরোলে মাস্ক পরা বাধ্যতামূলক করা হয়েছে। এটা ভালো একটা উদ্যোগ, কিন্তু কখনো কখনো এমন নিয়ম ক্ষমতার অপব্যবহারের সুযোগ করে দেয়।"
neutral,সে অস্ট্রেলিয়ার সোনালী যুগের ওপেনিং ব্যাটসম্যান ছিল।দোয়া করি তার জন্য।
neutral,"এই ধরনের ধর্ষনের শাস্তি আমার কাছে মৃত্যুদন্ড অথবা মিডিল ইষ্টের মত জনস্মুখে জবাই করা উত্তম মনে হয়।কিন্তু;যে বা যারা পড়ালেখা করা উচ্চ শিক্ষিত ছেলে মেয়েরা এই বাংলায় প্রেমের নামে প্রতিদিন ধর্ষিত হয় বা যারা ধর্ষন করে,বা প্রতিদিন শত শত ভ্রুন হত্যা করছে তাদের কি ধরনের শাস্তি হওয়া দরকার!"
neutral,১৯৬০ সাল থেকে এ পর্যন্ত মানুষের নাগালে থাকা স্বাদু পানির সহজলভ্যতার পরিমাণ অর্ধেকে নেমে এসেছে। ফলে বিশ্ববাসী সুপেয় পানির ঘাটতির চাপে পড়েছে
neutral,"জন্মের দায়, প্রতিভার পাপ নিয়ে নিত্য নিয়ত পাথর সরিয়ে হাঁটি। অতল নিষেধে ডুবতে ডুবতে ভাসি, আমার কে আছে একা আমি ছাড়া আর ?"
neutral,কে বিচার করবে? যারা নিজেরাই ঠিক নেই তারা আবার কিসের বিচার করবে!
